frame_index,timestamp,R,G,B,average_SpO2
204, 14:08:02,68.264796,195.139086,1026.013494,96.725
205, 14:08:02,68.389796,195.794389,1028.365767,96.725
206, 14:08:02,68.483862,196.418916,1029.871449,96.725
207, 14:08:02,68.596551,197.049598,1032.681108,96.725
208, 14:08:02,68.700481,197.731179,1034.821733,96.725
209, 14:08:02,68.838857,198.46875,1036.755682,96.725
210, 14:08:03,68.977667,199.173532,1038.643466,96.95
211, 14:08:03,69.057923,199.858428,1041.411932,96.95
212, 14:08:03,69.216974,200.57848,1043.075994,96.95
213, 14:08:03,69.36261,201.274384,1046.12642,96.95
214, 14:08:03,69.483467,201.995384,1048.134233,96.95
215, 14:08:03,69.623895,202.677557,1050.681818,96.95
216, 14:08:03,69.627801,202.956321,1051.004972,96.95
217, 14:08:03,69.077612,201.232836,1044.007812,96.95
218, 14:08:03,68.525213,198.499408,1034.584517,96.95
219, 14:08:03,68.383483,197.243253,1030.450994,96.95
220, 14:08:03,68.454861,196.966383,1030.977273,96.95
221, 14:08:03,68.405421,196.351207,1028.973722,96.95
222, 14:08:03,68.232599,195.219105,1023.990767,96.95
223, 14:08:03,68.161892,194.577533,1023.794744,96.95
224, 14:08:03,68.39461,195.230705,1027.023438,96.95
225, 14:08:03,68.535945,195.872041,1029.308949,96.95
226, 14:08:03,68.440972,195.608428,1027.451705,96.95
227, 14:08:03,68.386837,195.374527,1027.411932,96.95
228, 14:08:03,68.451113,195.554096,1027.583097,96.95
229, 14:08:03,68.541312,196.008878,1029.200994,96.95
230, 14:08:03,68.64244,196.473248,1030.651989,96.95
231, 14:08:03,68.707347,196.98473,1032.408381,96.95
232, 14:08:03,68.831321,197.704664,1034.992188,96.95
233, 14:08:03,68.872988,198.145005,1036.577415,96.95
234, 14:08:03,68.942432,198.533262,1037.608665,96.95
235, 14:08:03,69.015783,199.007102,1038.784091,96.95
236, 14:08:03,69.104995,199.448982,1040.193892,96.95
237, 14:08:03,69.195589,199.97313,1042.227983,96.95
238, 14:08:03,69.309856,200.587713,1044.117188,96.95
239, 14:08:03,69.417495,201.214134,1045.870028,96.95
240, 14:08:04,69.512863,201.779119,1047.163352,96.95
241, 14:08:04,69.572917,202.176136,1049.125,96.95
242, 14:08:04,69.493134,202.072206,1048.399148,96.95
243, 14:08:04,68.820983,199.493726,1038.769176,96.95
244, 14:08:04,68.254538,196.565223,1028.558949,96.95
245, 14:08:04,68.129893,195.235322,1026.272727,96.95
246, 14:08:04,68.098564,194.701941,1024.444602,96.95
247, 14:08:04,67.908775,193.569602,1021.701705,96.95
248, 14:08:04,67.634036,192.095289,1015.614347,96.95
249, 14:08:04,67.545297,191.405303,1013.528409,96.95
250, 14:08:04,67.781802,192.113873,1017.044034,96.95
251, 14:08:04,67.911537,192.755445,1020.132102,96.95
252, 14:08:04,67.771544,192.326468,1017.504261,96.95
253, 14:08:04,67.694444,192.117424,1016.536932,96.95
254, 14:08:04,67.775134,192.375118,1017.787642,96.95
255, 14:08:04,67.925781,193.033973,1021.129972,96.95
256, 14:08:04,68.018939,193.629735,1022.227273,96.95
257, 14:08:04,68.121567,194.091027,1024.818892,96.95
258, 14:08:04,68.192116,194.570668,1025.648438,96.95
259, 14:08:04,68.269965,195.084517,1027.669034,96.95
260, 14:08:04,68.325363,195.562263,1028.495739,96.95
261, 14:08:04,68.445076,196.151515,1030.911932,96.95
262, 14:08:04,68.533381,196.758286,1032.026989,96.95
263, 14:08:04,68.631826,197.392164,1034.730824,96.95
264, 14:08:04,68.72964,197.946496,1035.494318,96.95
265, 14:08:04,68.805122,198.581558,1038.284801,96.95
266, 14:08:04,68.931503,199.18892,1039.352273,96.95
267, 14:08:04,69.052754,199.882221,1042.242188,96.95
268, 14:08:04,69.19113,200.591383,1044.545455,96.95
269, 14:08:04,69.286537,201.200994,1046.745739,96.95
270, 14:08:05,69.257773,201.317827,1045.773438,96.7
271, 14:08:05,68.591501,198.943537,1037.033381,96.7
272, 14:08:05,67.777423,195.165601,1024.729403,96.7
273, 14:08:05,67.522767,193.226918,1019.034801,96.7
274, 14:08:05,67.452494,192.383523,1016.636364,96.7
275, 14:08:05,67.238321,191.1875,1012.477273,96.7
276, 14:08:05,66.906684,189.310014,1006.507812,96.7
277, 14:08:05,66.682134,187.797822,1002.329545,96.7
278, 14:08:05,66.757023,187.648911,1001.93608,96.7
279, 14:08:05,67.030777,188.799242,1005.875,96.7
280, 14:08:05,67.091501,189.226207,1007.774858,96.7
281, 14:08:05,67.000829,188.951823,1006.554688,96.7
282, 14:08:05,67.015822,188.964134,1006.705256,96.7
283, 14:08:05,67.146267,189.578954,1009.942472,96.7
284, 14:08:05,67.272372,190.233783,1011.948153,96.7
285, 14:08:05,67.396307,190.907197,1014.190341,96.7
286, 14:08:05,67.525647,191.630919,1016.643466,96.7
287, 14:08:05,67.631787,192.136364,1018.78125,96.7
288, 14:08:05,67.742779,192.784209,1019.975142,96.7
289, 14:08:05,67.840515,193.319366,1022.71733,96.7
290, 14:08:05,67.950284,193.958333,1024.102273,96.7
291, 14:08:05,68.069563,194.588423,1026.482244,96.7
292, 14:08:05,68.152857,195.284328,1028.259943,96.7
293, 14:08:05,68.27908,196.075876,1030.477983,96.7
294, 14:08:05,68.404119,196.856297,1032.975852,96.7
295, 14:08:05,68.528606,197.387902,1035.114347,96.7
296, 14:08:05,68.577257,197.978456,1036.544034,96.7
297, 14:08:05,68.717487,198.630682,1038.789773,96.7
298, 14:08:05,68.869713,199.496922,1041.163352,96.7
299, 14:08:05,69.03922,200.250237,1043.887784,96.7
300, 14:08:06,69.128196,200.87938,1045.460938,96.7
301, 14:08:06,69.031921,200.798414,1044.864347,96.7
302, 14:08:06,68.208333,197.689394,1032.321023,96.7
303, 14:08:06,67.34667,193.828362,1020.169034,96.7
304, 14:08:06,67.148438,191.977036,1014.066761,96.7
305, 14:08:06,67.082584,191.272846,1013.108665,96.7
306, 14:08:06,66.846591,189.981534,1008.448864,96.7
307, 14:08:06,66.53271,188.145478,1002.378551,96.7
308, 14:08:06,66.371488,186.938802,999.127131,96.7
309, 14:08:06,66.535314,187.349313,1000.990767,96.7
310, 14:08:06,66.855311,188.656368,1005.253551,96.7
311, 14:08:06,66.869358,188.947088,1006.861506,96.7
312, 14:08:06,66.802912,188.756274,1005.523438,96.7
313, 14:08:06,66.860006,188.95928,1006.235795,96.7
314, 14:08:06,67.009628,189.556818,1009.420455,96.7
315, 14:08:06,67.183909,190.295099,1012.171165,96.7
316, 14:08:06,67.329072,191.128788,1014.46875,96.7
317, 14:08:06,67.445431,191.742543,1016.057528,96.7
318, 14:08:06,67.555043,192.396662,1017.732244,96.7
319, 14:08:06,67.668718,192.995265,1019.940341,96.7
320, 14:08:06,67.753748,193.568537,1021.178267,96.7
321, 14:08:06,67.878196,194.315459,1025.333097,96.7
322, 14:08:06,67.998619,195.052675,1026.921165,96.7
323, 14:08:06,68.126223,195.842211,1029.189631,96.7
324, 14:08:06,68.241122,196.673651,1031.476562,96.7
325, 14:08:06,68.413273,197.440104,1034.799716,96.7
326, 14:08:06,68.521544,198.086411,1036.512784,96.7
327, 14:08:06,68.657631,198.756984,1039.022017,96.7
328, 14:08:06,68.744397,199.423532,1040.339489,96.7
329, 14:08:06,68.895044,200.139205,1043.048295,96.7
330, 14:08:07,69.062421,200.972775,1045.617898,96.9
331, 14:08:07,69.17732,201.65554,1047.947443,96.9
332, 14:08:07,69.188171,202.141217,1049.145597,96.9
333, 14:08:07,68.550347,199.940341,1040.315341,96.9
334, 14:08:07,67.564039,195.490412,1023.979403,96.9
335, 14:08:07,67.126105,192.956913,1017.122159,96.9
336, 14:08:07,67.130366,192.278409,1014.900568,96.9
337, 14:08:07,67.038431,191.46946,1012.646307,96.9
338, 14:08:07,66.744042,189.957031,1007.628551,96.9
339, 14:08:07,66.568419,188.716619,1004.166193,96.9
340, 14:08:07,66.715199,189.005919,1006.15767,96.9
341, 14:08:07,67.021228,190.249763,1010.507102,96.9
342, 14:08:07,67.010101,190.309186,1010.389205,96.9
343, 14:08:07,66.909051,189.926491,1009.308949,96.9
344, 14:08:07,66.954822,189.998461,1009.24929,96.9
345, 14:08:07,67.091974,190.557647,1011.522017,96.9
346, 14:08:07,67.23331,191.274266,1013.895597,96.9
347, 14:08:07,67.408065,192.055161,1017.049716,96.9
348, 14:08:07,67.570194,192.912287,1019.672585,96.9
349, 14:08:07,67.691367,193.506866,1021.566761,96.9
350, 14:08:07,67.764915,194.137547,1022.606534,96.9
351, 14:08:07,67.849037,194.651278,1025.066761,96.9
352, 14:08:07,67.963976,195.300545,1026.456676,96.9
353, 14:08:07,68.079348,195.950166,1029.127131,96.9
354, 14:08:07,68.227786,196.616596,1031.523438,96.9
355, 14:08:07,68.35535,197.352509,1034.166193,96.9
356, 14:08:07,68.53125,198.202178,1036.857955,96.9
357, 14:08:07,68.659762,198.89974,1038.943892,96.9
358, 14:08:07,68.786064,199.506866,1040.37642,96.9
359, 14:08:07,68.685646,199.424361,1039.972301,96.9
360, 14:08:08,67.847538,196.413352,1028.34375,96.9
361, 14:08:08,67.011877,192.482126,1016.083097,96.9
362, 14:08:08,66.823627,190.516809,1009.40767,96.9
363, 14:08:08,66.812618,190.091264,1008.766335,96.9
364, 14:08:08,66.624329,189.043916,1005.007812,96.9
365, 14:08:08,66.392361,187.649621,1000.951705,96.9
366, 14:08:08,66.299242,186.827652,997.940341,96.9
367, 14:08:08,66.619358,187.800308,1002.898438,96.9
368, 14:08:08,66.847301,188.925426,1006.245739,96.9
369, 14:08:08,66.790404,188.698864,1005.786932,96.9
370, 14:08:08,66.727943,188.573035,1004.838778,96.9
371, 14:08:08,66.832623,188.903646,1006.18608,96.9
372, 14:08:08,67.024582,189.752723,1008.627131,96.9
373, 14:08:08,67.216185,190.710582,1013.101562,96.9
374, 14:08:08,67.360283,191.4942,1014.678267,96.9
375, 14:08:08,67.501657,192.190578,1017.132102,96.9
376, 14:08:08,67.612768,192.763494,1019.390625,96.9
377, 14:08:08,67.748264,193.482481,1021.389205,96.9
378, 14:08:08,67.84884,194.14974,1023.634233,96.9
379, 14:08:08,67.973603,194.891927,1026.266335,96.9
